Unnamed: 0,player_name,teams_played_for,league,games,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain
637,Mateo Musacchio,Villarreal,La_liga,14,1134,3,3,0,0.7646882571280003,0.3562265522778034,0.7646882571280003,0.0606895442165079,0.0282719485934764,0.0606895442165079,D S,5,2,2,0,2.139110539108515,2.282290413975716
638,Diego Mainz,Granada,La_liga,23,1721,3,3,0,1.7993527352809906,0.2452368587255478,1.7993527352809906,0.0940974701773905,0.0128247049885527,0.0940974701773905,D S,10,3,3,0,1.660033356398344,1.7505754940211773
639,Ivan Cavaleiro,Deportivo La Coruna,La_liga,34,2399,3,3,3,4.144961073063314,2.4483338464051485,3.401683448813856,0.1555008322533131,0.0918507904028609,0.1276163027900154,F M S,41,36,6,0,2.643932066857815,7.300342831760645
640,Fernando Soriano,Almeria,La_liga,28,1442,3,3,1,2.860948659479618,1.0286481585353613,2.860948659479618,0.1785612894266058,0.0642013413787673,0.1785612894266058,M S,33,15,9,0,2.318651357665658,4.5771558675915
641,Diego Castro,Getafe,La_liga,32,2268,3,3,0,3.7812460185959935,1.4686733074486256,3.0379684092476964,0.1500494451823807,0.0582806868035168,0.1205543019542736,F M S,39,21,7,0,4.163031063973904,7.677939519286156
642,Edu Albácar,Elche,La_liga,18,1438,3,2,3,1.3189604645594954,0.8740313723683357,0.5756828105077147,0.0825496813702048,0.0547029370745133,0.0360302176256566,D S,14,13,7,0,2.2623633928596973,2.300749273970723
643,Manu del Moral,Eibar,La_liga,28,1703,3,3,1,2.972977387253195,2.174481785856188,2.972977387253195,0.1571156575765047,0.1149168295520005,0.1571156575765047,F M S,46,12,2,0,1.7342821080237627,5.0542585691437125
644,Luis Alberto,Malaga,La_liga,15,572,2,2,1,2.305773863568902,0.8801655378192663,1.56249619461596,0.3627965869251769,0.1384875846219125,0.245847303348665,M S,19,16,1,0,0.3431383445858955,1.533396964892745
645,Sergio Escudero,Getafe,La_liga,30,2212,2,2,2,1.5662779635749755,1.4671832341700792,1.5662779635749755,0.0637274035812603,0.0596955203776252,0.0637274035812603,D M S,39,15,7,1,2.886618977412581,5.357814255636185
646,Coke,Sevilla,La_liga,22,1818,2,2,3,1.6609917841851711,3.3594435937702656,1.6609917841851711,0.0822273160487708,0.1663090888005082,0.0822273160487708,D S,20,15,6,0,4.388871043920517,7.757901716977358
647,Rubén Rochina,Granada,La_liga,19,1128,2,2,1,3.657435401342809,0.7823962308466434,3.657435401342809,0.2918166543624582,0.0624252311845726,0.2918166543624582,M S,41,12,4,0,1.7470095632597804,5.36742090806365
648,Isaac Cuenca,Deportivo La Coruna,La_liga,27,1482,2,1,2,2.288198266178369,1.1277906745672226,1.5449206419289112,0.1389594088772289,0.0684893122206815,0.093821091615116,M S,29,16,1,0,1.2548534404486418,3.5131728146225214
649,Jeremy Mathieu,Barcelona,La_liga,28,2103,2,2,0,1.0263475449755788,1.4110264386981726,1.0263475449755788,0.0439235753912515,0.060386295522033,0.0439235753912515,D S,11,5,5,0,9.848892450332642,10.112887045368552
650,Arda Turan,Atletico Madrid,La_liga,32,2349,2,2,4,2.7552089262753725,4.508592426776886,2.7552089262753725,0.1055635603936924,0.1727430048573519,0.1055635603936924,F M S,27,36,7,0,8.132538214325905,11.04211357049644
651,Miku,Rayo Vallecano,La_liga,7,218,2,2,0,1.6298750638961792,0.8774553649127483,1.6298750638961792,0.6728842006910831,0.3622522148722356,0.6728842006910831,F S,7,7,0,0,1.5418945085257292,3.7871543783694506
652,Mehdi Lacen,Getafe,La_liga,30,2601,2,2,2,0.6226041596382856,0.779616778716445,0.6226041596382856,0.0215433965272763,0.0269763591251365,0.0215433965272763,M S,17,26,7,0,5.329238381236792,6.309499010443687
653,Pedro León,Getafe,La_liga,25,1468,2,2,5,3.8521548230201006,2.913927337154746,3.8521548230201006,0.2361675300216683,0.178646771351449,0.2361675300216683,M S,45,28,1,0,1.8321492578834293,5.822472129948437
654,Pablo Sarabia,Getafe,La_liga,35,2607,2,2,5,3.68358594737947,7.429161850363016,3.68358594737947,0.1271663733272544,0.2564727911517727,0.1271663733272544,F M S,45,69,10,0,3.739415602758527,10.125453067943454
655,David Zurutuza,Real Sociedad,La_liga,16,996,2,2,0,1.2346674920991063,0.534925589337945,1.2346674920991063,0.1115663396475096,0.0483366496389709,0.1115663396475096,M S,7,8,2,0,1.861821124330163,2.9125221837311983
656,Marcelo,Real Madrid,La_liga,34,2930,2,2,7,2.2605354357510805,6.264860538765788,2.2605354357510805,0.0694362420537874,0.1924359892453655,0.0694362420537874,D S,25,50,9,0,20.033468812704086,25.739691220223904
657,Pepe,Real Madrid,La_liga,27,2223,2,2,2,0.5333888055756688,1.9452775828540323,0.5333888055756688,0.0215946884848448,0.0787561774434831,0.0215946884848448,D S,12,12,4,0,9.744137726724148,10.607822624966502
658,Koke,Atletico Madrid,La_liga,34,2885,2,2,10,2.9956194646656518,7.135083384811878,2.9956194646656518,0.093450867181944,0.2225849236163151,0.093450867181944,M S,44,65,9,0,6.676636220887303,9.629387168213723
659,Pablo Hernández,Celta Vigo,La_liga,29,1341,2,2,1,2.8673917166888714,1.172467602416873,2.8673917166888714,0.1924423970932128,0.0786891008333471,0.1924423970932128,F M S,26,15,5,0,3.6641033738851543,6.291531920433044
660,Iago Aspas,Sevilla,La_liga,16,438,2,2,1,2.635784039273858,2.96440963447094,2.635784039273858,0.5415994601247653,0.6091252673570424,0.5415994601247653,F M S,15,13,2,0,1.6002276800572872,5.495251964777708
661,Bruno,Villarreal,La_liga,24,2085,2,1,1,2.1913129361346364,1.8784570740535853,1.4480353267863393,0.0945890476029339,0.0810844780167015,0.0625051220195542,M S,23,19,3,0,7.907804541289806,9.187544656917453
662,Jonathan dos Santos,Villarreal,La_liga,28,1627,2,2,1,1.0152067681774497,1.9366347547620533,1.0152067681774497,0.0561577191985067,0.107127921283703,0.0561577191985067,M S,15,26,5,0,6.396674079820514,8.321901069954038
663,Denis Suárez,Sevilla,La_liga,31,1606,2,2,4,3.653519064188004,3.665084706619382,3.653519064188004,0.2047426623766627,0.2053907992501521,0.2047426623766627,M S,32,29,2,0,3.4355021491646767,8.563384622335434
664,Raúl Albentosa,Eibar,La_liga,17,1530,2,2,2,1.510936075821519,0.9489372074604034,1.510936075821519,0.0888785926953834,0.0558198357329649,0.0888785926953834,D,9,4,5,0,0.6702324487268925,0.8893724121153355
665,Ignacio Camacho,Malaga,La_liga,25,2207,2,2,2,1.3097835341468451,0.5933319106698036,1.3097835341468451,0.0534121060594545,0.0241956828093712,0.0534121060594545,M,19,13,11,0,3.991632077842951,5.066891225986183
666,Toni Kroos,Real Madrid,La_liga,36,3066,2,2,7,2.0559646412730217,4.554136607795954,2.0559646412730217,0.0603512125618303,0.1336830706789419,0.0603512125618303,M,34,71,6,0,19.43210808094591,22.009442447684705
667,Víctor Camarasa,Levante,La_liga,24,1808,2,2,1,0.9665860254317522,0.6046942844986916,0.9665860254317522,0.0481154548057841,0.0301009323035853,0.0481154548057841,D M S,20,9,6,0,3.1908507836051285,4.345153851434588
668,Etxeita,Athletic Club,La_liga,24,1970,2,2,0,1.967434599995613,0.0690173674374818,1.967434599995613,0.0898827989845711,0.0031530777001895,0.0898827989845711,D S,7,3,5,1,1.619687803089619,1.688705176115036
669,Beñat,Athletic Club,La_liga,28,1713,2,2,2,0.8584058918058872,2.8112491527572274,0.8584058918058872,0.0451001344206245,0.1477013565371573,0.0451001344206245,M S,25,34,4,0,3.9261668426916,5.061954903416336
670,Iturraspe,Athletic Club,La_liga,25,1811,2,2,0,0.6338947601616383,1.1767014432698488,0.6338947601616383,0.0315022244144381,0.058477708389998,0.0315022244144381,M S,11,10,6,0,2.498219140805304,3.760417707264424
671,Grzegorz Krychowiak,Sevilla,La_liga,32,2718,2,2,1,2.0900040613487363,1.0514316819608212,2.0900040613487363,0.0692054324949912,0.0348156186079742,0.0692054324949912,M S,34,5,13,1,8.390256641432643,9.005105298012495
672,Alberto Lopo,Deportivo La Coruna,La_liga,30,2676,2,2,0,0.6388669107109308,0.3005365021526813,0.6388669107109308,0.0214865552929685,0.0101077298930274,0.0214865552929685,D,10,2,14,1,1.6408617813140154,1.7876877207309008
673,Raúl Baena,Rayo Vallecano,La_liga,28,2347,2,2,0,1.4992845030501485,0.1808288814499974,1.4992845030501485,0.0574928015656213,0.0069342136048145,0.0574928015656213,M,16,5,13,1,4.302656641229987,5.051989327184856
674,Sandro Ramírez,Barcelona,La_liga,7,142,2,2,0,1.857078731060028,0.0,1.857078731060028,1.177021730953539,0.0,1.177021730953539,S,8,0,0,0,1.284411646425724,3.034936636686325
675,Ángel Lafita,Getafe,La_liga,15,1076,2,2,1,2.2238732520490885,0.3059018198400736,2.2238732520490885,0.1860117032383066,0.0255865834438723,0.1860117032383066,F M S,34,4,3,0,1.2627289816737175,3.020595481619239
676,Haris Medunjanin,Deportivo La Coruna,La_liga,24,1494,2,1,0,2.58841893915087,1.1361367236822844,1.101863675750792,0.1559288517560765,0.0684419713061617,0.0663773298645055,M S,28,18,4,0,1.8366308975964785,2.3479878790676594
677,Alfred Finnbogason,Real Sociedad,La_liga,25,779,2,2,1,2.2576836943626404,0.7208231538534164,2.2576836943626404,0.2608363703371472,0.083278669893206,0.2608363703371472,F S,14,8,3,0,1.0591553915292025,3.671869657933712
678,José Rodríguez,Deportivo La Coruna,La_liga,25,1500,2,2,1,2.320319883525372,0.8778555737808347,2.320319883525372,0.1392191930115223,0.05267133442685,0.1392191930115223,M S,24,13,6,0,2.4929374791681767,5.442061202600598
679,Míchel Macedo,Almeria,La_liga,14,1205,2,2,0,1.6783163659274578,0.7831454761326313,1.6783163659274578,0.125351429820308,0.0584921932381218,0.125351429820308,D S,14,7,1,2,0.9181966036558152,2.1066845804452896
680,Jonathan,Almeria,La_liga,27,1552,2,2,1,3.300547508522868,2.8074901662766933,3.300547508522868,0.1913977292313519,0.1628054864464577,0.1913977292313519,F M S,36,21,3,0,2.185445604845881,5.899216432124376
681,Javier Espinosa,"Almeria,Villarreal",La_liga,21,1006,2,2,0,1.866095934063196,2.0051879417151213,1.866095934063196,0.1669469523515782,0.1793905713264025,0.1669469523515782,M S,14,19,4,0,2.1058845026418567,4.76301455963403
682,Fredy Hinestroza,Getafe,La_liga,33,1837,2,2,2,2.9950336134061217,1.324144356418401,2.9950336134061217,0.1467354519360647,0.0648737028185389,0.1467354519360647,F M S,34,14,6,0,2.432618943043053,4.901984094176441
683,Xavi,Barcelona,La_liga,31,1778,2,2,8,2.1689790412783623,6.0424575060606,2.1689790412783623,0.1097908401097033,0.3058611785969932,0.1097908401097033,M S,28,53,1,0,16.479306956753135,20.9049698933959
684,Rodrigues,Elche,La_liga,31,1556,2,2,1,1.9110532654449344,1.954508900642395,1.9110532654449344,0.1105364999293342,0.11305000067983,0.1105364999293342,M S,32,13,6,1,0.7549597844481468,4.313735764473677
685,Raúl Navas,Eibar,La_liga,29,2459,2,2,0,0.6924522169865668,0.1429116483777761,0.6924522169865668,0.0253439201011756,0.0052306012013012,0.0253439201011756,D S,13,3,7,2,1.3404461089521646,1.3999448912218213
686,Emiliano Insúa,Rayo Vallecano,La_liga,24,1790,1,1,2,0.805902442894876,0.9284918028861284,0.805902442894876,0.0405202345589602,0.0466839453965092,0.0405202345589602,D S,16,19,7,0,2.4418652188032866,3.679272060282528
688,Nyom,Granada,La_liga,34,2990,1,1,0,0.7183916475623846,1.756275632418692,0.7183916475623846,0.0216238288563928,0.0528644839189572,0.0216238288563928,D,11,20,9,0,3.302832329645753,5.338705088943243
689,Mario Suárez,Atletico Madrid,La_liga,20,1126,1,1,0,1.539217408746481,0.3447612756863236,1.539217408746481,0.1230280344468768,0.0275564074704876,0.1230280344468768,M S,13,8,9,0,1.2201489061117172,1.6737857013940811
690,Gerard Deulofeu,Sevilla,La_liga,17,795,1,1,5,2.387968845665455,2.1213558074086905,2.387968845665455,0.2703360957357119,0.2401534876311725,0.2703360957357119,F M S,16,15,0,0,0.8165267072618008,4.248524319380522
692,Lucas Orban,Valencia,La_liga,22,880,1,1,1,0.8405036926269531,0.2427619770169258,0.8405036926269531,0.0859606049277565,0.0248279294676401,0.0859606049277565,D S,1,3,4,0,1.7806240133941174,1.853658098727465
693,Rodrigo de Paul,Valencia,La_liga,25,711,1,1,4,1.6855946648865938,3.1780335707589984,1.6855946648865938,0.213366413276784,0.4022827304758226,0.213366413276784,F M S,23,17,3,1,2.5259353145956998,6.132797442376614
694,Álvaro Arbeloa,Real Madrid,La_liga,22,1104,1,1,5,1.9594783782958984,2.4808399733155966,1.9594783782958984,0.1597400851871656,0.2022423891289888,0.1597400851871656,D S,3,19,7,0,7.422471158206463,9.737575348466637
695,Antonio Barragán,Valencia,La_liga,34,2846,1,1,2,0.5258546816185117,1.1268682964146135,0.5258546816185117,0.0166292766499178,0.0356353291206307,0.0166292766499178,D M S,5,12,8,0,7.097229182720184,8.258421137928963
696,Isaac Success,Granada,La_liga,19,918,1,1,1,2.2226882968097925,0.8674555066972971,2.2226882968097925,0.2179106173342933,0.0850446575193428,0.2179106173342933,F S,14,7,1,0,0.3015260212123394,3.042885325849056
697,Diogo Figueiras,Sevilla,La_liga,24,1841,1,1,2,0.9351422339677812,1.72264620102942,0.9351422339677812,0.0457158072010322,0.0842140999960064,0.0457158072010322,D M S,19,14,7,0,5.062916034832597,6.696033824235201
698,Nico Pareja,Sevilla,La_liga,26,2280,1,1,1,0.6191875822842121,2.293757930397988,0.6191875822842121,0.0244416150901662,0.0905430761999205,0.0244416150901662,D,9,9,6,0,3.4222245793789625,5.231836562976241
699,Timothée Kolodziejczak,Sevilla,La_liga,18,1576,1,1,0,0.1583201196044683,1.2090416997671127,0.1583201196044683,0.0090411235814734,0.0690442595044671,0.0090411235814734,D,4,4,3,0,4.44121865183115,4.983128197491169
700,Daniel Carriço,Sevilla,La_liga,28,2517,1,1,0,0.6677217315882444,0.3250744380056858,0.6677217315882444,0.0238756280663257,0.0116236390228493,0.0238756280663257,D M,14,4,8,1,4.165221991017461,4.532929880544543
701,Jean-Sylvain Babin,Granada,La_liga,34,3031,1,1,0,1.1238681208342314,0.2782318722456693,1.1238681208342314,0.0333712078109801,0.0082615864408149,0.0333712078109801,D,11,6,2,0,2.024441171437502,2.1790828462690115
702,Jordi Alba,Barcelona,La_liga,27,2336,1,1,3,2.623541660606861,3.4026890620589256,2.623541660606861,0.1010782317870794,0.1310967532471332,0.1010782317870794,D,18,27,6,1,14.664830837398767,18.627736672759056
703,Sergio Busquets,Barcelona,La_liga,33,2493,1,1,2,0.7489580260589719,1.5559152904897928,0.7489580260589719,0.0270381958866054,0.0561702270934943,0.0270381958866054,M S,7,17,7,0,22.195015653967857,22.831651773303747
704,Rafinha,Barcelona,La_liga,24,1149,1,1,1,1.0632960991933942,0.9242740292102098,1.0632960991933942,0.0832869007201092,0.0723974435412697,0.0832869007201092,F M S,12,8,2,0,11.088788768276572,12.764136677607894
705,Munir,Barcelona,La_liga,10,467,1,1,1,2.889255117624998,0.2769455704838037,2.889255117624998,0.5568157614266591,0.0533728080161506,0.5568157614266591,F S,18,4,0,0,2.0154367107898,4.14878961071372
706,Paco Montañés,Espanyol,La_liga,25,1060,1,1,1,1.1795402681455016,1.3809747733175757,1.1795402681455016,0.1001496454085803,0.1172525750930016,0.1001496454085803,M S,19,8,2,0,2.040683874860406,4.016013205051422
707,Mauro Dos Santos,Almeria,La_liga,29,2297,1,1,0,0.6817968105897307,0.1096951253712177,0.6817968105897307,0.0267138497836638,0.0042980240676576,0.0267138497836638,D S,11,2,6,2,0.9090834148228168,0.9889901485294104
708,Dani García,Eibar,La_liga,34,2972,1,1,2,0.3779948800802231,0.5380880311131477,0.3779948800802231,0.0114466821020255,0.016294725033709,0.0114466821020255,M,17,12,10,1,3.692578019574285,4.16188183799386
709,Antonio Amaya,Rayo Vallecano,La_liga,19,1591,1,1,0,0.3720852360129356,0.0,0.3720852360129356,0.0210481905978404,0.0,0.0210481905978404,D,5,0,6,0,2.4736963883042336,2.4736963883042336
710,Roberto Trashorras,Rayo Vallecano,La_liga,33,2890,1,1,4,1.7923022769391537,4.091575672850013,1.7923022769391537,0.0558156418423957,0.127419311611246,0.0558156418423957,M,42,57,11,0,8.348096490837634,10.312901325523852
711,Jozabed,Rayo Vallecano,La_liga,23,1158,1,1,1,0.263365819118917,1.6281083654612305,0.263365819118917,0.0204688460455116,0.1265369195954324,0.0204688460455116,M S,11,19,2,0,2.74018634390086,3.6392310662195086
712,Simao Mate,Levante,La_liga,27,1999,1,1,0,0.919579418376088,0.2747054528445005,0.919579418376088,0.0414017747142811,0.0123679293426738,0.0414017747142811,M S,14,8,10,0,1.4195489836856725,1.516739054583013
713,Rubén García,Levante,La_liga,27,1358,1,1,2,1.840426990762353,1.2516850847750902,1.0971493544057012,0.1219723337029541,0.0829540925108675,0.0727124019856503,M S,21,19,2,0,2.471670470200479,3.944523279555142
714,Damián Suárez,Elche,La_liga,34,3040,1,1,1,0.4056869214400649,1.9358094576746223,0.4056869214400649,0.0120104680689492,0.0573101484179986,0.0120104680689492,D,14,20,11,1,5.597442894242704,6.628984716720879
715,Juan Rodríguez,Getafe,La_liga,34,2769,1,1,0,0.9076791321858764,0.2764987843111157,0.9076791321858764,0.0295020302985658,0.0089869594033948,0.0295020302985658,D M S,22,6,6,0,3.0963227041065693,3.7734554884955287
716,Emiliano Velázquez,Getafe,La_liga,27,2355,1,1,1,0.8532085521146655,0.4556449353694916,0.8532085521146655,0.0326066962591591,0.01741318224342,0.0326066962591591,D,9,2,5,1,1.5539014982059598,1.5695795891806483
717,Aritz Elustondo,Real Sociedad,La_liga,4,323,1,1,0,0.4297806844115257,0.0509297139942646,0.4297806844115257,0.1197531318793724,0.014190941979826,0.1197531318793724,D,3,1,2,0,0.2714111693203449,0.3424509987235069
718,Markel Bergara,Real Sociedad,La_liga,30,2120,1,1,0,0.6318641360849142,0.3217179030179977,0.6318641360849142,0.0268244208715293,0.013657835505481,0.0268244208715293,M S,13,10,9,0,2.724509047344327,3.16805830039084
719,Alberto De la Bella,Real Sociedad,La_liga,23,1902,1,1,2,0.7539190873503685,1.6144974855706096,0.7539190873503685,0.035674404764213,0.076395780074319,0.035674404764213,D S,12,19,4,0,2.537445278838277,3.926348514854908
720,Rubén Pardo,Real Sociedad,La_liga,28,1916,1,1,6,0.8913750862702727,1.8057110654190185,0.8913750862702727,0.0418704372465159,0.0848194133025634,0.0418704372465159,M S,23,28,5,0,2.388199346140027,3.5340194161981344
721,Nacho,Real Madrid,La_liga,14,636,1,1,0,0.1655746735632419,0.1226826906204223,0.1655746735632419,0.023430378334421,0.0173607581066635,0.023430378334421,D S,2,1,1,0,3.920767348259688,4.086342014372349
722,Luka Modric,Real Madrid,La_liga,16,1310,1,1,3,1.6008299831300974,1.4140253327786922,1.6008299831300974,0.1099806858638998,0.097146778587849,0.1099806858638998,M,15,19,4,0,11.484840927645564,13.553175596520305
723,Augusto Fernández,Celta Vigo,La_liga,30,2109,1,1,0,2.1767928386107087,0.4730837568640709,2.1767928386107087,0.0928930087600587,0.0201884960254937,0.0928930087600587,D F M S,36,7,11,0,7.465169591829181,8.952926874160767
724,Giménez,Atletico Madrid,La_liga,20,1752,1,1,3,0.3844709564000368,2.1348736323416238,0.3844709564000368,0.0197502203630155,0.1096681660449464,0.0197502203630155,D S,7,8,3,0,2.35135680064559,2.983914092183113
725,Hugo Mallo,Celta Vigo,La_liga,28,2343,1,1,0,1.0351885072886944,0.7727699838578701,1.0351885072886944,0.0397639631480932,0.0296838662173317,0.0397639631480932,D M S,12,14,6,0,3.889574103057385,5.343580029904842
726,Theo Bongonda,Celta Vigo,La_liga,8,120,1,1,1,0.5146549344062805,0.2209596931934356,0.5146549344062805,0.3859912008047104,0.1657197698950767,0.3859912008047104,S,1,2,0,0,0.0838584750890731,0.3048181608319282
727,Manu Trigueros,Villarreal,La_liga,33,2423,1,1,1,2.567545348778367,2.5628996193408966,2.567545348778367,0.0953689976847102,0.0951964365417584,0.0953689976847102,M S,38,42,9,0,7.565562646836042,10.112212961539626
728,Samu Castillejo,Malaga,La_liga,34,2357,1,1,5,2.9612574838101864,3.6875418312847614,2.9612574838101864,0.1130730477483736,0.1408055854118067,0.1130730477483736,M S,31,27,5,0,3.446603137999773,9.16610386222601
729,Juanfran,Deportivo La Coruna,La_liga,34,2752,1,1,1,0.8747909953817725,2.362020552158356,0.8747909953817725,0.0286087171454794,0.0772463116621555,0.0286087171454794,D M S,33,33,4,0,2.6570206386968493,5.308339972048998
730,Faycal Fajr,Elche,La_liga,34,2567,1,1,4,2.680669268593192,7.161489509046078,1.9373916294425728,0.093985287952235,0.2510845562189899,0.0679256901635494,F M S,32,67,1,1,5.04942524433136,9.019999213516712
731,Pedro Mosquera,Elche,La_liga,25,2145,1,1,1,0.6621661055833101,0.3300905115902424,0.6621661055833101,0.0277831932412577,0.0138499515352549,0.0277831932412577,M S,20,11,5,0,4.517284377478063,4.9659381322562695
732,Recio,Malaga,La_liga,30,1471,1,1,2,0.972569706849754,0.7697807410731912,0.972569706849754,0.0595046047698693,0.0470973940833359,0.0595046047698693,M S,15,21,10,0,1.6431777644902468,2.3121842769905925
733,Ricardo Horta,Malaga,La_liga,31,1513,1,1,1,2.444391617551446,1.1587099293246863,2.444391617551446,0.1454033348179974,0.0689252436478663,0.1454033348179974,M S,39,18,3,0,2.049634882248938,5.161626937799156
734,Duda,Malaga,La_liga,25,874,1,1,1,1.964446568861604,1.4456993080675602,1.2211689334362743,0.2022885482809431,0.1488706381305267,0.1257496613378314,M S,20,17,4,1,2.12679286301136,3.9215642288327217
735,Nabil El Zhar,Levante,La_liga,17,665,1,1,2,0.8664741637185216,1.0040322709828615,0.8664741637185216,0.1172671800521307,0.1358840667495602,0.1172671800521307,M S,10,16,3,0,0.4332227483391762,1.2936145458370447
736,Guilherme Siqueira,Atletico Madrid,La_liga,25,2083,1,1,1,1.497177381999791,1.2684873510152102,0.7538997307419777,0.0646884130484787,0.0548074227514973,0.0325736801568785,D S,11,13,5,2,2.9394656606018543,4.187840839847922
737,Eneko Bóveda,Eibar,La_liga,35,3138,1,1,3,1.498587625101209,1.736524760723114,1.498587625101209,0.0429805246204935,0.0498047254509497,0.0429805246204935,D M,23,15,5,0,1.7494429629296064,2.94124972820282
738,Iñaki Williams,Athletic Club,La_liga,19,1310,1,1,1,2.494563428685069,1.354575227946043,2.494563428685069,0.1713822202913406,0.0930624202405678,0.1713822202913406,F M S,30,12,1,0,1.1857888866215944,3.1617617402225733
739,Muniain,Athletic Club,La_liga,25,2040,1,1,1,3.2381098847836256,2.1463733930140734,3.2381098847836256,0.1428577890345717,0.0946929438094444,0.1428577890345717,M,29,28,7,0,4.173199517652392,8.527145678177476
740,Borja Viguera,Athletic Club,La_liga,20,955,1,1,0,2.807383669540286,0.8552781455218792,2.807383669540286,0.2645701887524876,0.0806021288973498,0.2645701887524876,F M S,24,10,0,0,0.7308100890368223,3.909217638894916
741,Elustondo,Real Sociedad,La_liga,19,1152,1,1,0,0.1815649438649416,0.2401269357651472,0.1815649438649416,0.0141847612394485,0.0187599168566521,0.0141847612394485,D M S,6,6,1,0,1.8274700827896595,2.0687090437859297
742,Markel Susaeta,Athletic Club,La_liga,31,1807,1,1,7,2.5271284878253937,4.936477960087359,2.5271284878253937,0.1258669418396709,0.245867745660134,0.1258669418396709,M S,31,53,2,0,3.5151793276891112,7.290100394748151
743,Gurpegi,Athletic Club,La_liga,23,1426,1,1,0,0.4146928554400801,0.073571965098381,0.4146928554400801,0.0261727608622771,0.0046433919066299,0.0261727608622771,D S,4,1,7,0,1.282212072983384,1.282212072983384
744,Cabral,Celta Vigo,La_liga,35,3086,1,1,0,1.5222798399627209,0.1707009952515363,1.5222798399627209,0.0443957179509542,0.0049783180727927,0.0443957179509542,D,18,5,9,1,7.660420182161033,8.02795613463968
745,Piti,Granada,La_liga,33,2323,1,1,3,2.2866184543818235,2.945206256583333,2.2866184543818235,0.088590469605839,0.114106139945114,0.088590469605839,F M S,53,34,9,0,3.508220975287258,5.943995898589492
746,Álvaro González,Espanyol,La_liga,36,3138,1,1,0,0.4991905754432082,0.7372083403170109,0.4991905754432082,0.0143171293148147,0.0211436426477154,0.0143171293148147,D M S,10,6,11,0,2.9197163563221693,3.0194423515349627
747,Abraham,Espanyol,La_liga,22,1281,1,1,1,1.0436571771278975,0.3600749317556619,1.0436571771278975,0.0733248602197586,0.0252980045729973,0.0733248602197586,M S,14,8,2,0,2.012426202185452,3.071053510531783
748,Michael Krohn-Dehli,Celta Vigo,La_liga,36,3115,1,1,5,2.1132130827754736,8.013046696782112,2.1132130827754736,0.0610559157142191,0.2315165979808636,0.0610559157142191,M S,46,71,7,0,11.65745790489018,17.322500709444284
749,De Marcos,Athletic Club,La_liga,35,2944,1,1,3,2.1753116762265563,3.485306941904128,2.1753116762265563,0.0665006966237738,0.1065481062402756,0.0665006966237738,D M S,24,26,6,0,3.1724048675969243,6.240888584405184
750,Marc Bartra,Barcelona,La_liga,14,1035,1,1,3,1.071040604263544,0.4994265958666801,1.071040604263544,0.0931339655881342,0.0434283996405808,0.0931339655881342,D S,11,3,1,0,5.238084480166435,6.29447178542614
751,Ibai Gómez,Athletic Club,La_liga,21,998,1,1,2,1.296071583405137,2.693129090592265,1.296071583405137,0.1168802029122869,0.2428673528590219,0.1168802029122869,M S,31,24,2,0,1.3576821396127343,3.165265504270792
752,José Gayá,Valencia,La_liga,35,2923,1,1,6,0.7699401583522558,3.382434483617544,0.7699401583522558,0.0237066761039011,0.1041461182092299,0.0237066761039011,D S,20,24,10,0,7.624052667990327,10.31111509911716
753,Jaume Costa,Villarreal,La_liga,29,2429,1,1,0,0.7162172505632043,0.9017623830586672,0.7162172505632043,0.0265374856116461,0.033412356720988,0.0265374856116461,D M S,17,19,7,1,5.291918974369764,6.057506173849106
754,Juan Domínguez,Deportivo La Coruna,La_liga,22,1248,1,1,0,1.4865553677082062,0.6443509720265865,1.4865553677082062,0.1072035120943417,0.0464676181749942,0.1072035120943417,M S,10,8,3,0,1.5481229163706305,3.5882768779993057
755,Alexis,Getafe,La_liga,29,2511,1,1,1,1.0832120440900326,0.820920548401773,1.0832120440900326,0.0388248044476714,0.029423675569956,0.0388248044476714,D M S,5,10,13,1,1.4340046988800168,2.244647002778948
756,Anaitz Arbilla,Espanyol,La_liga,28,2227,1,1,1,0.9752018339931964,0.8345179464668036,0.9752018339931964,0.0394109407541031,0.0337254670776885,0.0394109407541031,D M S,24,14,9,1,3.0901204142719507,3.593223873525858
757,Luis Fariña,Deportivo La Coruna,La_liga,21,1197,1,1,0,0.8671318776905537,0.7172828502953053,0.8671318776905537,0.0651978855406431,0.0539310413755868,0.0651978855406431,M S,14,10,1,1,0.5176226757466793,1.4406623877584934
758,Aketxe,Athletic Club,La_liga,8,295,1,1,1,0.4303576201200485,0.9091667011380196,0.4303576201200485,0.1312955451213707,0.2773728918726161,0.1312955451213707,M S,6,7,1,0,0.6495258659124374,1.7464651949703691
759,Álex López,Celta Vigo,La_liga,25,1120,1,1,0,2.071941675618291,0.856701223179698,2.071941675618291,0.1664953132193269,0.06884206257694,0.1664953132193269,M S,23,15,5,0,2.641173416748643,5.24425383657217
760,Pablo Hervías,Real Sociedad,La_liga,15,359,1,1,0,0.8539452366530895,0.1353055518120527,0.8539452366530895,0.2140809785481283,0.0339206118748878,0.2140809785481283,M S,7,3,0,0,0.2015372812747955,1.0932894553989172
