,player_name,minutes_played,goals,npg,assists,xG,xA,npxG,xG90,xA90,npxG90,position_x,shots,key_passes,yellow_cards,red_cards,xGBuildup,xGChain,market_value_in_eur,height_in_cm,age_in_months_2015,points_per_game,team_rank,player_performance_valuation_standardized
207,Senad Lulic,1851,3,3,7,3.103746132925153,3.664101763628423,3.103746132925153,0.1509114813415795,0.1781572980694533,0.1509114813415795,D F M S,25,33,8,0,5.564486212097108,11.459045320749285,1000000.0,183.0,350.0,1.521594684385382,38,-0.18960373418025106
208,Sinisa Andjelkovic,2819,0,0,0,0.261417225934565,0.1796051021665334,0.261417225934565,0.0083460625520081,0.0057341111014501,0.0083460625520081,D,7,4,5,1,4.044818371534348,4.150925014168024,225000.0,186.0,349.0,1.281954887218045,87,-0.1966748646590361
209,Henrikh Mkhitaryan,1919,3,3,4,5.736274187453091,6.632584829814732,5.736274187453091,0.2690279712719011,0.3110644266197633,0.2690279712719011,M S,69,45,4,0,6.200586562976241,14.594515852630138,4000000.0,177.0,314.0,1.959558823529412,18,-0.1972660070660087
210,Carlos Martínez,1178,0,0,2,0.2026039911434054,0.7547916397452354,0.2026039911434054,0.0154790825152007,0.0576665938684814,0.0154790825152007,D S,7,9,0,0,1.5413765721023085,2.0774449966847897,400000.0,189.0,347.0,1.3640350877192982,98,-0.20562139441088637
211,Florian Klein,2957,3,2,2,2.065686419606209,2.0297867069020867,1.3079097419977188,0.0628717544012711,0.0617791016642501,0.0398078717550878,D M S,22,23,2,0,3.58527079410851,6.553468042984605,400000.0,180.0,340.0,1.3161764705882353,73,-0.20734559203485742
212,Francesco Magnanelli,2500,1,1,3,0.2484325552359223,1.578357521444559,0.2484325552359223,0.0089435719884932,0.0568208707720041,0.0089435719884932,M S,14,35,11,0,6.419292947277427,7.836960475891827,400000.0,181.0,364.0,1.263157894736842,178,-0.20925568697245578
213,Omar El Kaddouri,2304,3,3,4,3.635398198850453,5.470434523187578,2.8740993039682508,0.1420077421425958,0.2136888485620147,0.1122695040612598,F M S,40,71,9,1,5.569196978583932,11.094203141517935,600000.0,185.0,295.0,1.2105263157894737,147,-0.21199387418122534
214,Mirko Valdifiori,3209,0,0,7,0.4425276862457394,5.513375239446759,0.4425276862457394,0.0124111847186402,0.1546287851512023,0.0124111847186402,M,22,89,6,1,8.855210267007351,9.922936607152224,100000.0,185.0,347.0,1.1578947368421053,221,-0.21430789434885752
215,Adam Hlousek,1583,0,0,0,0.4448077175766229,0.3719880450516939,0.4448077175766229,0.0252891311319621,0.0211490360421051,0.0252891311319621,D M S,3,7,4,1,3.127677822485566,3.721896003931761,75000.0,187.0,315.0,1.3161764705882353,73,-0.21803004040029234
216,Christian Benteke,2380,13,12,2,8.455073807388544,2.9213200323283672,7.693904969841242,0.3197296817920038,0.1104700852561147,0.2909459862545007,F S,80,33,1,1,2.198609022423625,8.725395945832133,2500000.0,190.0,291.0,1.138157894736842,96,-0.21885021936648538
217,Antonio Di Natale,2388,14,13,7,7.981888828799128,5.763606561347842,7.220589963719249,0.3008249558592636,0.2172213528146171,0.2721327875773586,F S,76,58,4,0,0.9013021672144532,10.204479798674583,1000000.0,170.0,449.0,1.3940397350993377,51,-0.22026341816080805
218,Mato Jajalo,1131,1,1,1,0.3751018708571791,0.4462729198858142,0.3751018708571791,0.0298489552406243,0.0355124339431682,0.0298489552406243,M S,13,10,5,0,3.900518271140754,4.296482339501381,250000.0,182.0,322.0,1.281954887218045,87,-0.22409985339511462
219,Patrice Evra,1803,1,1,2,1.8217325825244188,2.144899485632777,1.8217325825244188,0.0909350706750957,0.1070665300648641,0.0909350706750957,D M,10,27,4,0,5.823189157992601,8.329672580584884,1000000.0,174.0,406.0,2.1029900332225915,6,-0.22445766559052013
220,Joel Ward,3330,1,1,0,0.3118087574839592,0.8839990291744471,0.3118087574839592,0.0084272637157826,0.0238918656533634,0.0084272637157826,D M,12,22,4,0,2.126584354788065,2.6755145201459527,600000.0,186.0,305.0,1.1842105263157894,180,-0.22632106078197953
221,Morgan Schneiderlin,2183,4,4,1,2.391752079129219,1.5581415556371212,2.391752079129219,0.0986063614849426,0.0642385432924145,0.0986063614849426,M S,31,20,5,1,7.155299138277769,8.423094525933266,300000.0,186.0,304.0,1.4473684210526316,143,-0.22679509894468844
222,Quini,1045,0,0,0,0.1815111516043543,0.2359977457672357,0.1815111516043543,0.0156325393726238,0.020325164707226,0.0156325393726238,D S,9,4,5,0,2.4230425134301186,2.566544339992106,250000.0,178.0,306.0,1.1894736842105262,130,-0.22943075111975056
223,Daniele Croce,2980,1,1,1,1.398163345642388,2.436880426481366,1.398163345642388,0.0422264097677231,0.0735970598601754,0.0422264097677231,M S,16,40,5,0,7.710181596688926,10.413648339919746,250000.0,173.0,390.0,1.1578947368421053,221,-0.2312510576645528
224,Damien Delaney,2430,0,0,0,0.7433971520513296,0.739634127356112,0.7433971520513296,0.0275332278537529,0.0273938565687448,0.0275332278537529,D S,13,8,6,1,1.7579276859760284,2.1144104190170765,1000000.0,190.0,404.0,1.1842105263157894,180,-0.23769797666779466
225,Fernando,1886,2,2,2,1.681158198043704,1.5776128359138966,1.681158198043704,0.0802249405217038,0.0752837514487013,0.0802249405217038,M S,10,13,6,0,9.973449733108282,11.18131696805358,500000.0,192.0,406.0,1.9276315789473684,13,-0.24243835827568488
226,Simone Padoin,1336,0,0,4,0.2665321920067072,1.7744454629719255,0.2665321920067072,0.0179550129345835,0.1195359967570908,0.0179550129345835,D M S,8,19,2,1,4.523040484637022,5.257068675011396,325000.0,177.0,372.0,2.1029900332225915,6,-0.24465408992843773
227,Fredy Guarín,2213,6,6,6,3.2519393479451537,4.755229562520981,3.2519393479451537,0.1322523910144888,0.1933893631391271,0.1322523910144888,M S,79,45,5,0,5.458043608814478,10.337828531861303,500000.0,183.0,345.0,1.7656765676567656,19,-0.24710614789101823
228,Luigi Giorgi,2086,0,0,2,0.300369868054986,1.86815491039306,0.300369868054986,0.0129593902804164,0.0806011226919344,0.0129593902804164,D M S,11,31,9,0,1.9532926501706245,3.578573408536613,75000.0,186.0,335.0,0.7909090909090909,227,-0.24736619223853218
229,Ashley Westwood,2155,0,0,1,0.5476268092170358,2.5225367061793804,0.5476268092170358,0.0228707252109202,0.1053495608149161,0.0228707252109202,M S,18,35,4,0,4.16853201109916,5.277237263508141,850000.0,174.0,299.0,1.138157894736842,96,-0.24818258539444163
230,Joe Allen,1477,1,1,0,0.700470419600606,0.5434274133294821,0.700470419600606,0.0426826931374776,0.0331133833443827,0.0426826931374776,M S,12,15,3,0,2.211216335184872,3.1091924281790853,700000.0,170.0,300.0,1.730263157894737,24,-0.2500229688502292
231,Edson Braafheid,1039,0,0,1,0.2161065088585019,1.2964444514364004,0.2161065088585019,0.0187195243477046,0.1123002893448277,0.0187195243477046,D S,9,12,1,0,2.422179289162159,3.645769552327693,100000.0,176.0,383.0,1.521594684385382,38,-0.25165139230694483
232,Siem de Jong,143,1,1,0,0.4718466196209192,0.4014580473303795,0.4718466196209192,0.2969664039572219,0.2526659039142248,0.2969664039572219,M S,5,3,0,0,0.085249938070774,0.9585546385496856,275000.0,185.0,314.0,1.169172932330827,101,-0.252448566717888
233,Stefan Radu,2116,0,0,2,0.4424473186954856,1.5222364915534854,0.4424473186954856,0.0188186477706019,0.0647454084309138,0.0188186477706019,D,8,13,7,0,5.800632856786251,7.3554606679826975,300000.0,183.0,341.0,1.521594684385382,38,-0.2537260310871939
234,Adrián Embarba,830,3,3,3,1.3547231331467628,1.1646331455558538,1.3547231331467628,0.1468976891363959,0.1262855218072612,0.1468976891363959,M S,22,11,1,0,1.284038543701172,3.133768193423748,1500000.0,173.0,274.0,1.1894736842105262,130,-0.25774663062876757
235,Leandro Bacuna,970,0,0,5,0.996757009997964,1.846682097762823,0.996757009997964,0.0924826091750688,0.1713416379367567,0.0924826091750688,D M S,17,17,1,0,2.1702732602134347,3.605835674330592,350000.0,180.0,283.0,1.138157894736842,96,-0.259368292614263
236,Lukasz Piszczek,1652,0,0,1,0.9348000064492226,1.4224047316238284,0.9348000064492226,0.0509273611261683,0.0774917831998453,0.0509273611261683,D S,12,16,4,0,4.76804312504828,6.482338234782219,750000.0,184.0,357.0,1.959558823529412,18,-0.26034398795278746
237,Kwadwo Asamoah,622,0,0,0,0.1592638771981001,0.514187078922987,0.1592638771981001,0.0230446124563167,0.074400059651236,0.0230446124563167,D M,6,11,2,0,1.5082114525139332,1.918294332921505,350000.0,173.0,315.0,2.1029900332225915,6,-0.26081628008262203
238,Emiliano Moretti,3150,2,2,2,2.358657937496901,1.2403207132592795,2.358657937496901,0.0673902267856257,0.0354377346645508,0.0673902267856257,D,17,10,11,0,7.757864695042372,8.163583789020777,500000.0,182.0,405.0,1.2105263157894737,147,-0.26310642210259744
239,Emiliano Insúa,1790,1,1,2,0.805902442894876,0.9284918028861284,0.805902442894876,0.0405202345589602,0.0466839453965092,0.0405202345589602,D S,16,19,7,0,2.4418652188032866,3.679272060282528,300000.0,179.0,314.0,1.1894736842105262,130,-0.26359347308100406
240,Micah Richards,564,0,0,0,0.1170741273090243,0.1064606849104166,0.1170741273090243,0.0186820415918655,0.0169884071665558,0.0186820415918655,D S,2,3,1,0,1.3725669458508492,1.5394830126315355,500000.0,180.0,321.0,1.57,37,-0.2651921900185167
241,Leonardo Bonucci,3013,3,3,0,1.574202842079103,1.0706108156591654,1.574202842079103,0.0470223218676134,0.031979745572295,0.0470223218676134,D S,25,10,8,0,10.110411521047354,10.467808770015836,1000000.0,189.0,334.0,2.1029900332225915,6,-0.2676899459143799
242,Valon Behrami,1915,0,0,0,0.3920007813721895,0.2413935372605919,0.3920007813721895,0.0184230132237582,0.0113448659809155,0.0184230132237582,M,10,7,7,1,2.667190121486783,2.9678498953580856,300000.0,184.0,359.0,1.2683823529411764,84,-0.2699325716360064
243,Joe Ledley,2581,2,2,0,1.6935912165790796,1.501201981678605,1.6935912165790796,0.0590558734955897,0.0523472213681032,0.0590558734955897,D M S,13,21,0,0,2.5305049270391464,3.830855121836066,300000.0,183.0,338.0,1.1842105263157894,180,-0.2699325716360064
244,Guilherme,2743,0,0,3,1.882315756753087,1.7501458572223785,1.882315756753087,0.061760269087779,0.057423670123957,0.061760269087779,M S,43,24,4,1,7.429369155317545,9.520896919071674,100000.0,191.0,173.0,1.3940397350993377,51,-0.27003303004944434
245,Guilherme,2743,0,0,3,1.882315756753087,1.7501458572223785,1.882315756753087,0.061760269087779,0.057423670123957,0.061760269087779,M S,43,24,4,1,7.429369155317545,9.520896919071674,100000.0,174.0,317.0,1.3940397350993377,51,-0.27003303004944434
246,Gareth Barry,2832,0,0,2,1.3597604697570205,1.6736183194443583,1.3597604697570205,0.0432127267931256,0.0531870228636978,0.0432127267931256,D M,16,16,10,1,6.384344547986984,7.333153333514929,325000.0,184.0,409.0,1.5230263157894737,46,-0.2703701453217071
247,Callum McManaman,355,0,0,1,0.2652826756238937,0.685582235455513,0.2652826756238937,0.0672547628342265,0.1738095808197075,0.0672547628342265,F M S,4,7,1,0,0.1482192724943161,0.5664248690009117,300000.0,174.0,287.0,1.1203007518796992,111,-0.273002533063836
248,Mikel González,1238,0,0,0,0.038885697722435,0.1126602962613105,0.038885697722435,0.0028269085581737,0.0081901669333747,0.0028269085581737,D S,1,1,5,1,1.2316647823899984,1.344325078651309,100000.0,190.0,354.0,1.3640350877192982,98,-0.2743569278020907
249,Leon Andreasen,968,1,1,0,0.8260392174124718,0.2232136931270361,0.8260392174124718,0.0768011669081843,0.0207533392370178,0.0768011669081843,M S,15,5,2,0,1.1021899562329054,1.356775788590312,750000.0,,383.0,1.213235294117647,88,-0.274684107088666
250,Martin Skrtel,2970,1,1,0,0.9992612563073636,0.4422793909907341,0.9992612563073636,0.0302806441305261,0.013402405787598,0.0302806441305261,D,19,5,8,0,6.732438703067601,6.885372732765973,350000.0,191.0,363.0,1.730263157894737,24,-0.276162787472296
251,Marco Benassi,1360,3,3,2,1.965877179056406,1.4900434762239456,1.965877179056406,0.1300948133199092,0.0986058182795258,0.1300948133199092,M S,32,23,8,0,4.331791643984616,6.819190968759358,1200000.0,184.0,246.0,1.2105263157894737,147,-0.2762530804529264
252,Erik Durm,1585,1,1,1,0.4193238513544202,1.4024270791560411,0.4193238513544202,0.0238101871431531,0.0796330833590181,0.0238101871431531,D,11,11,2,0,5.001122256740928,6.135863805189729,600000.0,183.0,274.0,1.959558823529412,18,-0.27975259746379594
253,Ricardo Álvarez,490,0,0,0,0.2926670368760824,0.7517006751149893,0.2926670368760824,0.0537551700384641,0.1380674709394878,0.0537551700384641,M S,10,7,3,0,1.70825507491827,2.645040489733219,550000.0,188.0,323.0,1.0723684210526316,107,-0.28091548176634457
254,Eugenio Lamanna,637,0,0,0,0.0,0.0240017231553792,0.0,0.0,0.0033911382794099,0.0,GK S,0,1,0,0,0.7556171156466007,0.77961883880198,100000.0,187.0,307.0,1.314569536423841,65,-0.2814852897381383
255,Willy Caballero,180,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.2017597630620002,0.2017597630620002,150000.0,186.0,402.0,1.9276315789473684,13,-0.28573384367830634
256,James Morrison,2567,2,2,1,1.7436694828793406,3.099484246224165,1.7436694828793406,0.0611337177480096,0.1086691009583852,0.0611337177480096,M S,30,37,3,0,6.145425917580724,8.344453550875187,1500000.0,183.0,346.0,1.1203007518796992,111,-0.2872327072009289
257,Davide Biondini,1726,0,0,0,0.0966015178710222,1.3451761221513152,0.0966015178710222,0.0050371591010382,0.0701424397413779,0.0050371591010382,M S,4,18,3,0,2.7672892892733216,4.079400409013033,100000.0,180.0,386.0,1.263157894736842,178,-0.28889409808676636
258,Marcos Alonso,1686,1,1,3,1.8805137751623988,2.8786765253171325,1.8805137751623988,0.1003832976065337,0.1536660066895266,0.1003832976065337,D M S,29,19,4,0,3.330215146765113,6.346216846257448,1800000.0,188.0,291.0,1.57,37,-0.290229832290666
259,Matías Silvestre,2510,0,0,2,1.0962465582415462,0.2349701002240181,1.0962465582415462,0.0393076455146371,0.0084252227171958,0.0393076455146371,D S,10,5,7,0,2.800641116220504,2.9666498457081616,100000.0,185.0,366.0,1.2518796992481205,99,-0.2905193717861113
260,Alessandro Gazzi,2403,0,0,0,0.9074826277792454,0.3809713274240494,0.9074826277792454,0.0339881133999717,0.0142685890420992,0.0339881133999717,M S,15,11,13,0,6.4480011984705925,6.84547359123826,100000.0,184.0,386.0,1.2105263157894737,147,-0.29647870867091014
261,Alexander Farnerud,1286,1,1,5,0.8744504870846868,3.763799883425236,0.8744504870846868,0.0611979345549158,0.2634074568493555,0.0611979345549158,M S,27,31,2,0,2.3511713556945324,4.241145342588425,100000.0,181.0,370.0,1.2105263157894737,147,-0.29647870867091014
262,Paulo Dybala,2972,13,10,10,16.08828896470368,5.27936016023159,13.80447238869965,0.4871958300213093,0.1598729523623294,0.4180358394962882,F,117,58,3,0,7.618318795226514,21.39678017795086,8000000.0,177.0,256.0,1.281954887218045,87,-0.2978101101909181
263,Jack Colback,3130,4,4,6,2.8249619929119945,2.3404143704101443,2.8249619929119945,0.0812289390933161,0.0672962598520488,0.0812289390933161,D M,27,44,12,0,4.668527426198125,7.598446445539594,600000.0,177.0,305.0,1.169172932330827,101,-0.29873603324426745
264,Adrian Mariappa,838,0,0,0,0.0,0.0643958961591124,0.0,0.0,0.0069160270337948,0.0,D S,0,3,3,0,0.8679079189896584,0.9081684183329344,100000.0,179.0,341.0,1.1842105263157894,180,-0.300271013962982
265,Juan Pablo Carrizo,90,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.6594592928886414,0.6594592928886414,150000.0,189.0,370.0,1.7656765676567656,19,-0.30129314245048133
266,Carlos Vela,2057,9,8,3,4.972799141891301,3.063654640689492,4.229521502740681,0.2175750718377331,0.1340441991551066,0.1850544167460677,F M S,61,21,5,0,2.226811783388257,7.241392310708761,2500000.0,177.0,312.0,1.3640350877192982,98,-0.3016615258973287
267,Vaclav Kadlec,116,1,1,0,1.005513608455658,0.0,1.005513608455658,0.7801398686293898,0.0,0.7801398686293898,M S,9,0,0,0,0.0,1.005513608455658,100000.0,181.0,274.0,1.1722689075630253,115,-0.30199189199532384
268,Martin Harnik,2247,9,9,2,9.13876572623849,2.7014923244714737,9.13876572623849,0.3660386806237045,0.1082039649321017,0.3660386806237045,F M S,52,18,1,2,2.3804224468767643,11.594803616404532,800000.0,185.0,333.0,1.3161764705882353,73,-0.3031082717766552
269,Jack Rodwell,1483,3,3,0,2.482021426782012,0.2751683965325355,2.482021426782012,0.150628407559259,0.0166993632420284,0.150628407559259,M S,30,4,5,0,4.823791150934994,5.963927052915096,350000.0,188.0,288.0,1.0723684210526316,107,-0.3032506824005817
270,Davide Bassi,630,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,0,0,0.5617906209081411,0.5617906209081411,100000.0,190.0,359.0,1.1578947368421053,221,-0.303255832193454
271,Giulio Migliaccio,1149,1,1,0,0.5958955567330122,0.1291667036712169,0.5958955567330122,0.0466758921722986,0.0101174963711136,0.0466758921722986,M S,10,2,8,0,0.7558639794588089,1.154477532953024,100000.0,180.0,405.0,1.1634980988593155,105,-0.303255832193454
272,Cristian Raimondi,312,0,0,2,0.0675876140594482,0.7423077262938023,0.0675876140594482,0.0194964271325331,0.2141272287385968,0.0194964271325331,M S,2,3,1,0,0.6527434960007668,1.3679558709263802,100000.0,182.0,407.0,1.1634980988593155,105,-0.303255832193454
273,Kenan Karaman,255,0,0,0,0.2155933249741792,0.1524728229269385,0.2155933249741792,0.0760917617555926,0.0538139375036253,0.0760917617555926,S,6,2,0,0,0.5609340667724609,0.929000161588192,1400000.0,189.0,252.0,1.213235294117647,88,-0.3040354346527301
274,Aaron Ramsey,2013,6,6,6,6.636925790458918,5.299688201397657,6.636925790458918,0.2967328967418294,0.2369458212249325,0.2967328967418294,M S,63,47,6,0,8.166224788874388,16.72075515240431,2500000.0,178.0,291.0,1.917763157894737,15,-0.3042339729936291
275,Fabio Borini,389,1,1,1,1.947102088481188,0.933335019275546,1.947102088481188,0.450486344378681,0.2159386934056533,0.450486344378681,F S,14,8,1,1,0.1638536788523197,2.36262683570385,2200000.0,180.0,288.0,1.730263157894737,24,-0.3066920763339309
276,Brad Guzan,3060,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,GK,0,0,2,0,1.110716718249023,1.110716718249023,100000.0,193.0,366.0,1.138157894736842,96,-0.3069075482217079
277,Brendan Galloway,175,0,0,0,0.0,0.0945374369621276,0.0,0.0,0.0486192532948085,0.0,D,0,2,1,0,0.0810407660901546,0.1388631500303745,400000.0,186.0,228.0,1.5230263157894737,46,-0.30797413409020286
278,Joel Campbell,34,0,0,0,0.0,0.0855237618088722,0.0,0.0,0.2263864283176029,0.0,S,0,2,0,0,0.1345623135566711,0.1540091354399919,1500000.0,178.0,273.0,1.917763157894737,15,-0.30839286778859637
279,Samuele Longo,1048,0,0,0,4.082662360742688,0.3356361445039511,4.082662360742688,0.350610317239353,0.0288237146997667,0.350610317239353,F S,29,5,4,0,0.8324559479951859,3.945640234276652,250000.0,185.0,278.0,1.143939393939394,110,-0.3086140855978606
280,Marco Reus,1574,7,7,5,7.951785370707512,5.261479150503874,7.951785370707512,0.4546764189095782,0.3008469654036522,0.4546764189095782,F M S,65,49,1,0,5.912268990650773,15.548376187682152,5000000.0,180.0,310.0,1.959558823529412,18,-0.30964079649050413
281,Nacho Monreal,2308,0,0,1,0.3041377291083336,1.377957472577691,0.3041377291083336,0.0118597901298743,0.053733177006929,0.0118597901298743,D S,4,12,3,0,8.257979160174727,9.0921392403543,1000000.0,179.0,349.0,1.917763157894737,15,-0.31359148630150446
282,Daniele De Rossi,2155,2,2,0,1.785918950103223,0.4362399270758033,1.785918950103223,0.0745859422316891,0.0182188368616344,0.0745859422316891,M S,18,13,11,1,7.471707748249173,8.457872894592583,1000000.0,184.0,380.0,1.844884488448845,17,-0.31464172332833773
283,Christopher Maboulou,1146,3,3,0,2.108040552586317,0.6239340752363205,2.108040552586317,0.165552922977983,0.0490000582646325,0.165552922977983,F M S,14,10,1,0,0.5351601019501686,2.3087022844702005,300000.0,185.0,300.0,1.25,160,-0.31480818424765766
284,Antonio Mirante,2924,0,0,0,0.0,0.0202660411596298,0.0,0.0,0.0006237837566233,0.0,GK,0,1,4,1,2.182663551531732,2.202929592691362,100000.0,193.0,380.0,1.261061946902655,113,-0.31585839806291294
285,Gojko Kacar,709,3,3,0,1.1441392106935382,0.2400255482643842,1.1441392106935382,0.1452362890866268,0.0304686873678343,0.1452362890866268,M S,10,7,4,0,1.633222471922636,1.7757610585540533,400000.0,,338.0,1.2683823529411764,84,-0.3171481667380183
286,Marco Parolo,3009,10,10,2,5.637843886390328,1.7709344876930118,5.637843886390328,0.1686294283067894,0.0529691272490432,0.1686294283067894,M,65,30,9,1,7.551661330275238,12.886943457648158,1000000.0,184.0,362.0,1.521594684385382,38,-0.3193005751326314
287,Slobodan Medojevic,796,0,0,0,0.0922763310372829,0.0524621084332466,0.0922763310372829,0.0104332535092405,0.0059316454258695,0.0104332535092405,M S,3,1,2,1,1.4196134200319648,1.460137746296823,400000.0,183.0,293.0,1.1722689075630253,115,-0.32061083624244546
288,Andrea Masiello,1103,0,0,0,0.1155416220426559,0.2038078671321272,0.1155416220426559,0.0094276935483581,0.0166298350334464,0.0094276935483581,D M S,1,5,3,0,2.286579741165042,2.4984084274619818,400000.0,184.0,349.0,1.1634980988593155,105,-0.32092682129917766
289,David Silva,2682,12,12,7,9.096987545490263,10.388413229957225,9.096987545490263,0.3052680384392706,0.3486044708039336,0.3052680384392706,M,66,92,8,0,16.633573447354138,29.14427815377712,4000000.0,170.0,350.0,1.9276315789473684,13,-0.3234751819675869
290,Saphir Taïder,1682,3,3,3,2.8775843884795904,2.837092876434326,2.8775843884795904,0.1539730053288722,0.1518063964798391,0.1539730053288722,M S,37,19,6,0,3.3238166626542807,7.86535676382482,400000.0,180.0,277.0,1.263157894736842,178,-0.3240774627641425
291,Kieran Gibbs,1657,0,0,3,1.0783992381766438,1.821300501935184,1.0783992381766438,0.0585732839082063,0.0989239862246026,0.0585732839082063,D S,12,15,3,0,7.215291786938906,8.999923517927527,500000.0,181.0,306.0,1.917763157894737,15,-0.3291873418018308
292,Neven Subotic,2272,2,2,0,1.089241225272417,0.4661989863961935,1.089241225272417,0.0431477598039249,0.0184673894259055,0.0431477598039249,D S,19,11,9,0,7.488763388246298,7.769886472262442,200000.0,193.0,315.0,1.959558823529412,18,-0.3297310914655495
293,Gary Medel,3001,0,0,2,0.6027815118432045,1.1525849187746644,0.6027815118432045,0.0180774195487798,0.0345660255547216,0.0180774195487798,M S,26,27,10,1,12.187827914953232,13.47449513245374,800000.0,171.0,331.0,1.7656765676567656,19,-0.33103812445731845
294,Seydou Keita,1726,2,2,1,0.5573991313576698,0.8253585183992982,0.5573991313576698,0.0290648446246757,0.0430372344472403,0.0290648446246757,M S,13,13,2,1,7.132477339357138,7.891344992443919,500000.0,183.0,422.0,1.844884488448845,17,-0.3312878158458978
295,Martín Demichelis,2554,1,1,0,0.381497242487967,0.2628270555287599,0.381497242487967,0.0134435206828179,0.0092617208291262,0.0134435206828179,D S,8,5,6,0,10.460409078747034,10.527683470398188,200000.0,184.0,411.0,1.9276315789473684,13,-0.3320315707780843
296,Davide Santon,716,0,0,0,0.1476807482540607,1.0361666260287166,0.1476807482540607,0.0185632225459014,0.130244408299699,0.0185632225459014,D S,8,11,0,0,3.219206102192402,3.538975989446044,500000.0,187.0,290.0,1.7656765676567656,19,-0.33357070853873777
297,Milan Badelj,180,0,0,0,0.0439247898757457,0.0634873379021883,0.0439247898757457,0.0219623949378728,0.0317436689510941,0.0219623949378728,M,3,4,0,0,0.7873417120426893,0.851714950054884,800000.0,186.0,313.0,1.2683823529411764,84,-0.33456293455255076
298,César Azpilicueta,2483,0,0,3,0.2526192329823971,1.3073479095473886,0.2526192329823971,0.0091565569747949,0.0473867546754993,0.0091565569747949,D,7,17,1,1,9.23091296106577,10.020229721441863,1800000.0,178.0,307.0,1.9671052631578947,12,-0.33508648336620933
299,Duván Zapata,607,6,6,1,2.9253209214657545,0.5083682388067245,2.9253209214657545,0.4337378631497823,0.075375850893913,0.4337378631497823,F S,29,7,2,0,0.3105159718543291,3.4454706385731697,4000000.0,188.0,287.0,1.780730897009967,21,-0.3362056180488999
300,Alberto Moreno,2273,2,2,0,1.935569200664759,1.6584648517891765,1.935569200664759,0.0766393436250894,0.0656673280514852,0.0766393436250894,D M S,18,34,6,0,3.9634487330913535,6.778576390817761,1800000.0,171.0,272.0,1.730263157894737,24,-0.33698263601704503
301,Guilherme,2743,0,0,3,1.882315756753087,1.7501458572223785,1.882315756753087,0.061760269087779,0.057423670123957,0.061760269087779,M S,43,24,4,1,7.429369155317545,9.520896919071674,150000.0,192.0,165.0,1.3940397350993377,51,-0.33699693738250286
302,Jesús Navas,2237,0,0,8,3.682457199320197,8.588478590361774,3.682457199320197,0.1481542905403745,0.3455355713601071,0.1481542905403745,M S,45,80,3,0,11.621545213274658,20.137988632544875,2500000.0,170.0,352.0,1.9276315789473684,13,-0.33876291266935205
303,Gabriel Agbonlahor,2698,6,6,1,5.630619659088552,1.5529494481161237,5.630619659088552,0.1878264526753038,0.0518033544590256,0.1878264526753038,F S,53,16,7,1,1.656528471969068,8.03916365839541,1000000.0,183.0,341.0,1.138157894736842,96,-0.33923695082246147
304,Jasmin Kurtic,1335,1,1,2,0.5801165467128158,1.1471895147114992,0.5801165467128158,0.0391089806772684,0.0773386189693145,0.0391089806772684,M S,20,15,3,1,3.0125483572483063,4.544240681454539,800000.0,186.0,314.0,1.57,37,-0.34188543628347323
305,Christian Maggio,2581,0,0,2,0.6178968027234077,2.007265084423125,0.6178968027234077,0.0215461883940746,0.0699937456792255,0.0215461883940746,D,12,20,7,1,6.747547127306461,8.589275849983096,200000.0,184.0,397.0,1.780730897009967,21,-0.3426163232083381
306,Maya Yoshida,1688,1,1,1,1.7306076074019074,0.3261952251195907,1.7306076074019074,0.0922717326221396,0.0173919255099307,0.0922717326221396,D S,10,4,3,0,2.563653198070824,2.9328045565634966,500000.0,189.0,319.0,1.4473684210526316,143,-0.3427448332265075
307,Diego Costa,2111,20,19,3,15.219103761017324,4.554670915938914,14.45793492347002,0.6488485734209185,0.1941830328917585,0.6163970360550932,F S,76,41,8,0,5.27697272785008,21.36578990891576,7000000.0,184.0,188.0,1.9671052631578947,12,-0.34335431085056256
308,Markel Bergara,2120,1,1,0,0.6318641360849142,0.3217179030179977,0.6318641360849142,0.0268244208715293,0.013657835505481,0.0268244208715293,M S,13,10,9,0,2.724509047344327,3.16805830039084,500000.0,181.0,346.0,1.3640350877192982,98,-0.34514662657463324
309,Lorenzo Insigne,1058,2,2,3,4.300668630748987,3.913240445777774,3.53936979547143,0.3658413769068137,0.3328843479395081,0.3010806064200649,M S,43,34,0,0,3.4607097944244742,9.302804877981544,8000000.0,163.0,285.0,1.780730897009967,21,-0.345225580430649
310,Samir Nasri,1596,2,2,6,2.478832272812724,4.465052543208003,2.478832272812724,0.1397837747826724,0.2517886772485716,0.1397837747826724,M S,34,52,5,0,8.548642644658685,12.835824765264988,1600000.0,177.0,333.0,1.9276315789473684,13,-0.3454824036005523
311,Ander Herrera,1877,6,6,4,2.0372265269979835,2.1199880270287395,2.0372265269979835,0.0976826784389017,0.1016509975666417,0.0976826784389017,M S,37,26,6,0,8.672010965645313,11.650218524038792,2000000.0,182.0,307.0,2.0822368421052637,5,-0.34784074346362903
